id,run_id,record_id,attributes,metadata,true_type,pred_type,true_subtype,pred_subtype,created_at
38,1,REC-000038,"{""sku"":""SKU-Q949NGLO"",""upc"":""44649589397"",""name"":""Item_2tqq6"",""size"":""One Size"",""tags"":[""electronics"",""books"",""food"",""food""],""brand"":""Budget"",""color"":""standard"",""price"":96.33,""rating"":""3.3"",""weight"":56.67,""material"":""Wool"",""inventory"":504,""dimensions"":{""width"":410,""height"":340,""length"":473},""createdDate"":""2025-04-02T21:31:27.559Z"",""description"":""A large art product"",""lastModified"":""2026-03-23T05:52:43.500Z""}","{""region"":""EU"",""source"":""Manual Entry"",""status"":""Archived"",""verified"":false,""confidence"":""32.44"",""department"":""Support"",""dataQuality"":""Medium"",""lastChecked"":""2026-03-08T02:37:57.764Z""}",Feedback,Feedback,Rating,Question,1774629223796
39,1,REC-000039,"{""sku"":""SKU-VZDWILS5"",""upc"":""445827311748"",""name"":""Item_3ppmxg"",""size"":""XXL"",""tags"":[""furniture"",""books"",""clothing""],""brand"":""Generic"",""color"":""deluxe"",""price"":26.71,""rating"":""2.5"",""weight"":12.98,""material"":""Cotton"",""inventory"":252,""dimensions"":{""width"":176,""height"":230,""length"":360},""createdDate"":""2025-11-02T07:22:35.323Z"",""description"":""A premium books product"",""lastModified"":""2026-03-12T09:01:03.029Z""}","{""region"":""LATAM"",""source"":""Web Scrape"",""status"":""Review"",""verified"":false,""confidence"":""40.60"",""department"":""Sales"",""dataQuality"":""Low"",""lastChecked"":""2026-03-11T09:43:38.136Z""}",Shipping,Payment,Standard,Digital Wallet,1774629223796
40,1,REC-000040,"{""sku"":""SKU-I79CB741"",""upc"":""626898869189"",""name"":""Item_a5q53c"",""size"":""S"",""tags"":[""home""],""brand"":""BrandC"",""color"":""deluxe"",""price"":72.58,""rating"":""1.5"",""weight"":25.74,""material"":""Leather"",""inventory"":270,""dimensions"":{""width"":496,""height"":43,""length"":52},""createdDate"":""2025-09-25T22:50:19.989Z"",""description"":""A large clothing product"",""lastModified"":""2026-03-13T02:37:49.798Z""}","{""region"":""MENA"",""source"":""Manual Entry"",""status"":""Review"",""verified"":true,""confidence"":""73.00"",""department"":""Sales"",""dataQuality"":""Medium"",""lastChecked"":""2026-03-08T07:10:50.300Z""}",Alert,Alert,Info,Info,1774629223796
41,1,REC-000041,"{""sku"":""SKU-8565J951"",""upc"":""274535211346"",""name"":""Item_0333g8"",""size"":""XXL"",""tags"":[""art"",""clothing"",""home"",""furniture""],""brand"":""Luxury"",""color"":""deluxe"",""price"":50.66,""rating"":""4.8"",""weight"":57.63,""material"":""Nylon"",""inventory"":918,""dimensions"":{""width"":150,""height"":314,""length"":383},""createdDate"":""2025-10-31T15:22:31.586Z"",""description"":""A red food product"",""lastModified"":""2026-03-10T08:00:26.028Z""}","{""region"":""US"",""source"":""API"",""status"":""Pending"",""verified"":true,""confidence"":""51.48"",""department"":""Operations"",""dataQuality"":""Medium"",""lastChecked"":""2026-03-02T04:29:47.477Z""}",Return,Return,Defective,Duplicate,1774629223796
42,1,REC-000042,"{""sku"":""SKU-LIAEWYYG"",""upc"":""589134940540"",""name"":""Item_c4i3f"",""size"":""XS"",""tags"":[""clothing""],""brand"":""Premium"",""color"":""small"",""price"":44.01,""rating"":""1.8"",""weight"":53.76,""material"":""Metal"",""inventory"":355,""dimensions"":{""width"":32,""height"":150,""length"":173},""createdDate"":""2025-08-17T22:49:08.802Z"",""description"":""A small home product"",""lastModified"":""2026-03-03T22:09:34.169Z""}","{""region"":""US"",""source"":""Web Scrape"",""status"":""Inactive"",""verified"":false,""confidence"":""32.76"",""department"":""Sales"",""dataQuality"":""Medium"",""lastChecked"":""2026-03-20T22:45:28.820Z""}",Return,Return,Unwanted,Full,1774629223796
43,1,REC-000043,"{""sku"":""SKU-MFVKSW32"",""upc"":""457722301014"",""name"":""Item_n09kc"",""size"":""XS"",""tags"":[""clothing""],""brand"":""Store Brand"",""color"":""standard"",""price"":61.97,""rating"":""1.9"",""weight"":10.86,""material"":""Silk"",""inventory"":309,""dimensions"":{""width"":264,""height"":281,""length"":81},""createdDate"":""2025-06-08T19:27:52.055Z"",""description"":""A consumer toys product"",""lastModified"":""2026-03-16T09:31:32.768Z""}","{""region"":""MENA"",""source"":""User Submission"",""status"":""Active"",""verified"":true,""confidence"":""84.99"",""department"":""Marketing"",""dataQuality"":""Low"",""lastChecked"":""2026-03-25T17:22:50.080Z""}",Marketing,Marketing,Direct Mail,PR,1774629223796
44,1,REC-000044,"{""sku"":""SKU-2HUOMUM5"",""upc"":""914185519586"",""name"":""Item_m80yxp"",""size"":""XXL"",""tags"":[""sports"",""clothing"",""food"",""electronics""],""brand"":""BrandB"",""color"":""small"",""price"":61.26,""rating"":""0.0"",""weight"":60.13,""material"":""Leather"",""inventory"":389,""dimensions"":{""width"":195,""height"":362,""length"":430},""createdDate"":""2025-08-06T03:36:59.755Z"",""description"":""A blue books product"",""lastModified"":""2026-03-23T12:18:26.089Z""}","{""region"":""US"",""source"":""User Submission"",""status"":""Active"",""verified"":true,""confidence"":""84.41"",""department"":""Sales"",""dataQuality"":""Low"",""lastChecked"":""2026-03-15T05:16:01.712Z""}",Content,Document,Text,Policy,1774629223796
45,1,REC-000045,"{""sku"":""SKU-B7B0NR4H"",""upc"":""19922134773"",""name"":""Item_d4ns3w"",""size"":""M"",""tags"":[""art"",""art"",""home"",""food"",""sports""],""brand"":""BrandE"",""color"":""standard"",""price"":59.58,""rating"":""2.8"",""weight"":45.82,""material"":""Silk"",""inventory"":60,""dimensions"":{""width"":406,""height"":158,""length"":74},""createdDate"":""2025-12-24T16:55:21.929Z"",""description"":""A professional home product"",""lastModified"":""2026-03-24T13:28:36.634Z""}","{""region"":""LATAM"",""source"":""Import"",""status"":""Active"",""verified"":true,""confidence"":""73.41"",""department"":""Operations"",""dataQuality"":""High"",""lastChecked"":""2026-02-25T20:51:56.280Z""}",Analytics,Analytics,Session,Cohort,1774629223796
46,1,REC-000046,"{""sku"":""SKU-0ZZQPP0B"",""upc"":""326497055139"",""name"":""Item_zlvgqd"",""size"":""M"",""tags"":[""toys"",""music"",""food"",""sports""],""brand"":""Budget"",""color"":""basic"",""price"":86.7,""rating"":""0.6"",""weight"":37.69,""material"":""Metal"",""inventory"":981,""dimensions"":{""width"":418,""height"":10,""length"":474},""createdDate"":""2026-03-05T12:37:39.825Z"",""description"":""A standard music product"",""lastModified"":""2026-03-12T01:03:46.018Z""}","{""region"":""EU"",""source"":""Import"",""status"":""Active"",""verified"":false,""confidence"":""76.57"",""department"":""Support"",""dataQuality"":""Low"",""lastChecked"":""2026-03-21T08:27:50.747Z""}",Return,Return,Unwanted,Changed Mind,1774629223796
47,1,REC-000047,"{""sku"":""SKU-LHWZ36X8"",""upc"":""848063908125"",""name"":""Item_wp6lr"",""size"":""One Size"",""tags"":[""food"",""home""],""brand"":""BrandA"",""color"":""premium"",""price"":84.16,""rating"":""4.6"",""weight"":72.56,""material"":""Cotton"",""inventory"":972,""dimensions"":{""width"":121,""height"":81,""length"":115},""createdDate"":""2025-05-30T08:40:29.967Z"",""description"":""A red books product"",""lastModified"":""2026-03-19T19:25:03.848Z""}","{""region"":""APAC"",""source"":""User Submission"",""status"":""Inactive"",""verified"":false,""confidence"":""42.60"",""department"":""Finance"",""dataQuality"":""High"",""lastChecked"":""2026-03-21T23:43:22.937Z""}",Account,Account,Verified,Verified,1774629223796
48,1,REC-000048,"{""sku"":""SKU-KTE6KBTJ"",""upc"":""964702557187"",""name"":""Item_2xnnok"",""size"":""XS"",""tags"":[""clothing"",""sports"",""furniture"",""sports"",""home""],""brand"":""Store Brand"",""color"":""consumer"",""price"":37.18,""rating"":""1.0"",""weight"":39.7,""material"":""Glass"",""inventory"":103,""dimensions"":{""width"":136,""height"":8,""length"":408},""createdDate"":""2025-09-01T01:37:22.021Z"",""description"":""A standard toys product"",""lastModified"":""2026-02-28T02:12:33.667Z""}","{""region"":""APAC"",""source"":""User Submission"",""status"":""Active"",""verified"":true,""confidence"":""68.91"",""department"":""Support"",""dataQuality"":""Low"",""lastChecked"":""2026-03-24T09:21:56.629Z""}",Analytics,Analytics,Pageview,Pageview,1774629223796
49,1,REC-000049,"{""sku"":""SKU-EJMNWBF7"",""upc"":""463758456213"",""name"":""Item_pj24i"",""size"":""XL"",""tags"":[""toys"",""furniture"",""toys"",""art"",""home""],""brand"":""Luxury"",""color"":""small"",""price"":4.52,""rating"":""3.2"",""weight"":39.86,""material"":""Plastic"",""inventory"":827,""dimensions"":{""width"":429,""height"":225,""length"":481},""createdDate"":""2026-03-21T05:01:14.476Z"",""description"":""A professional art product"",""lastModified"":""2026-03-13T10:13:37.407Z""}","{""region"":""MENA"",""source"":""Manual Entry"",""status"":""Review"",""verified"":false,""confidence"":""62.19"",""department"":""Sales"",""dataQuality"":""Low"",""lastChecked"":""2026-03-26T11:11:45.258Z""}",Support,Feedback,Chat,Question,1774629223796
50,1,REC-000050,"{""sku"":""SKU-5ZULAOR9"",""upc"":""708130004103"",""name"":""Item_z6ipl6"",""size"":""M"",""tags"":[""furniture"",""food"",""sports""],""brand"":""Budget"",""color"":""deluxe"",""price"":75.59,""rating"":""0.6"",""weight"":90.61,""material"":""Nylon"",""inventory"":474,""dimensions"":{""width"":48,""height"":445,""length"":345},""createdDate"":""2026-02-05T13:50:06.699Z"",""description"":""A professional electronics product"",""lastModified"":""2026-03-21T08:33:28.866Z""}","{""region"":""APAC"",""source"":""API"",""status"":""Active"",""verified"":false,""confidence"":""87.03"",""department"":""Finance"",""dataQuality"":""High"",""lastChecked"":""2026-03-03T17:07:55.870Z""}",Security,Security,Vulnerability,SSL,1774629223796
51,1,REC-000051,"{""sku"":""SKU-3EXVY36J"",""upc"":""359225661917"",""name"":""Item_4nrfsi"",""size"":""XXL"",""tags"":[""home"",""clothing"",""electronics""],""brand"":""BrandA"",""color"":""deluxe"",""price"":88,""rating"":""1.3"",""weight"":11.05,""material"":""Plastic"",""inventory"":173,""dimensions"":{""width"":342,""height"":18,""length"":486},""createdDate"":""2025-09-11T15:02:34.945Z"",""description"":""A deluxe home product"",""lastModified"":""2026-03-11T07:58:46.252Z""}","{""region"":""APAC"",""source"":""Import"",""status"":""Review"",""verified"":false,""confidence"":""27.55"",""department"":""Marketing"",""dataQuality"":""Low"",""lastChecked"":""2026-03-06T13:32:43.706Z""}",System,System,Backup,Monitoring,1774629223796
52,1,REC-000052,"{""sku"":""SKU-X7W1A932"",""upc"":""130215194359"",""name"":""Item_npzx7a"",""size"":""One Size"",""tags"":[""home""],""brand"":""Generic"",""color"":""blue"",""price"":77.6,""rating"":""2.7"",""weight"":53.48,""material"":""Wool"",""inventory"":23,""dimensions"":{""width"":13,""height"":281,""length"":6},""createdDate"":""2026-02-21T15:55:48.326Z"",""description"":""A premium art product"",""lastModified"":""2026-03-14T17:13:37.568Z""}","{""region"":""EU"",""source"":""Web Scrape"",""status"":""Inactive"",""verified"":false,""confidence"":""57.43"",""department"":""Marketing"",""dataQuality"":""High"",""lastChecked"":""2026-02-26T07:13:05.092Z""}",Complaint,Complaint,Pricing,Safety,1774629223796
53,1,REC-000053,"{""sku"":""SKU-0VCAI0QY"",""upc"":""367679681312"",""name"":""Item_cp2jjf"",""size"":""L"",""tags"":[""music"",""sports"",""home""],""brand"":""BrandA"",""color"":""large"",""price"":82.87,""rating"":""2.0"",""weight"":3.51,""material"":""Glass"",""inventory"":173,""dimensions"":{""width"":29,""height"":267,""length"":165},""createdDate"":""2025-09-30T18:02:22.038Z"",""description"":""A blue music product"",""lastModified"":""2026-02-26T04:38:06.120Z""}","{""region"":""US"",""source"":""API"",""status"":""Review"",""verified"":true,""confidence"":""8.70"",""department"":""Finance"",""dataQuality"":""High"",""lastChecked"":""2026-03-03T10:16:12.391Z""}",System,System,Cache,Queue,1774629223796
54,1,REC-000054,"{""sku"":""SKU-PLFVQR1K"",""upc"":""608196919980"",""name"":""Item_r77jmf"",""size"":""XL"",""tags"":[""sports""],""brand"":""Store Brand"",""color"":""blue"",""price"":18.89,""rating"":""0.3"",""weight"":8.42,""material"":""Plastic"",""inventory"":632,""dimensions"":{""width"":402,""height"":286,""length"":218},""createdDate"":""2026-03-26T14:05:34.004Z"",""description"":""A professional books product"",""lastModified"":""2026-03-23T03:07:37.294Z""}","{""region"":""EU"",""source"":""Import"",""status"":""Review"",""verified"":true,""confidence"":""75.42"",""department"":""Operations"",""dataQuality"":""Medium"",""lastChecked"":""2026-02-28T03:37:16.554Z""}",Analytics,Analytics,Session,Click,1774629223796
55,1,REC-000055,"{""sku"":""SKU-IYNH6UE0"",""upc"":""570566550801"",""name"":""Item_k43smi"",""size"":""One Size"",""tags"":[""furniture""],""brand"":""Premium"",""color"":""professional"",""price"":25.98,""rating"":""0.1"",""weight"":59.61,""material"":""Leather"",""inventory"":241,""dimensions"":{""width"":489,""height"":433,""length"":136},""createdDate"":""2025-03-30T09:55:16.427Z"",""description"":""A professional furniture product"",""lastModified"":""2026-03-18T09:56:56.764Z""}","{""region"":""MENA"",""source"":""Manual Entry"",""status"":""Inactive"",""verified"":true,""confidence"":""60.51"",""department"":""Support"",""dataQuality"":""High"",""lastChecked"":""2026-03-03T10:44:45.503Z""}",Complaint,Complaint,Delivery,Pricing,1774629223796
56,1,REC-000056,"{""sku"":""SKU-FHUMHTZV"",""upc"":""438510693603"",""name"":""Item_3rolkf"",""size"":""XL"",""tags"":[""books"",""food""],""brand"":""BrandA"",""color"":""red"",""price"":38.91,""rating"":""2.6"",""weight"":20.95,""material"":""Cotton"",""inventory"":988,""dimensions"":{""width"":29,""height"":280,""length"":233},""createdDate"":""2025-09-08T17:10:19.123Z"",""description"":""A small art product"",""lastModified"":""2026-03-07T12:40:45.986Z""}","{""region"":""EU"",""source"":""API"",""status"":""Pending"",""verified"":false,""confidence"":""21.51"",""department"":""Operations"",""dataQuality"":""Medium"",""lastChecked"":""2026-03-20T05:45:11.894Z""}",Service,Service,Delivery,Express,1774629223796
57,1,REC-000057,"{""sku"":""SKU-CQP07QSK"",""upc"":""492451557014"",""name"":""Item_mxql8b"",""size"":""XXL"",""tags"":[""music"",""furniture""],""brand"":""Store Brand"",""color"":""deluxe"",""price"":57.72,""rating"":""3.7"",""weight"":15.44,""material"":""Wood"",""inventory"":10,""dimensions"":{""width"":467,""height"":332,""length"":206},""createdDate"":""2026-01-15T19:38:05.926Z"",""description"":""A premium books product"",""lastModified"":""2026-03-03T07:56:23.185Z""}","{""region"":""MENA"",""source"":""Web Scrape"",""status"":""Active"",""verified"":true,""confidence"":""88.83"",""department"":""Sales"",""dataQuality"":""Medium"",""lastChecked"":""2026-03-12T01:26:44.723Z""}",Communication,Communication,Forum,Alert,1774629223796
58,1,REC-000058,"{""sku"":""SKU-G8YBGC2P"",""upc"":""68965253922"",""name"":""Item_jfzom4"",""size"":""XS"",""tags"":[""food"",""food"",""electronics""],""brand"":""BrandE"",""color"":""consumer"",""price"":90.85,""rating"":""1.3"",""weight"":20.35,""material"":""Plastic"",""inventory"":751,""dimensions"":{""width"":54,""height"":469,""length"":357},""createdDate"":""2025-06-06T21:29:53.274Z"",""description"":""A professional books product"",""lastModified"":""2026-02-28T20:42:09.163Z""}","{""region"":""MENA"",""source"":""API"",""status"":""Inactive"",""verified"":false,""confidence"":""72.76"",""department"":""Sales"",""dataQuality"":""High"",""lastChecked"":""2026-02-27T07:53:37.619Z""}",Communication,Communication,Email,Newsletter,1774629223796
59,1,REC-000059,"{""sku"":""SKU-7QL44UPJ"",""upc"":""738664773589"",""name"":""Item_wbpoj"",""size"":""L"",""tags"":[""sports""],""brand"":""BrandE"",""color"":""basic"",""price"":29.45,""rating"":""1.2"",""weight"":56.78,""material"":""Plastic"",""inventory"":177,""dimensions"":{""width"":367,""height"":36,""length"":365},""createdDate"":""2025-09-23T04:36:19.539Z"",""description"":""A deluxe music product"",""lastModified"":""2026-03-02T21:47:18.441Z""}","{""region"":""EU"",""source"":""Import"",""status"":""Archived"",""verified"":false,""confidence"":""31.87"",""department"":""Marketing"",""dataQuality"":""Medium"",""lastChecked"":""2026-03-17T16:19:06.359Z""}",Service,Service,Premium,Delivery,1774629223796
60,1,REC-000060,"{""sku"":""SKU-ALQC4IYQ"",""upc"":""95232572183"",""name"":""Item_40jz8"",""size"":""L"",""tags"":[""art""],""brand"":""BrandB"",""color"":""blue"",""price"":29.43,""rating"":""2.3"",""weight"":67.17,""material"":""Metal"",""inventory"":624,""dimensions"":{""width"":66,""height"":232,""length"":350},""createdDate"":""2025-09-07T14:31:41.082Z"",""description"":""A large toys product"",""lastModified"":""2026-03-20T07:00:31.659Z""}","{""region"":""MENA"",""source"":""Import"",""status"":""Pending"",""verified"":true,""confidence"":""35.82"",""department"":""Marketing"",""dataQuality"":""Medium"",""lastChecked"":""2026-03-02T18:28:02.254Z""}",Shipping,Payment,International,COD,1774629223796
61,1,REC-000061,"{""sku"":""SKU-3DYDYLSL"",""upc"":""976828891049"",""name"":""Item_jon6b8"",""size"":""XXL"",""tags"":[""furniture""],""brand"":""Store Brand"",""color"":""large"",""price"":29.35,""rating"":""2.1"",""weight"":95.25,""material"":""Nylon"",""inventory"":62,""dimensions"":{""width"":103,""height"":165,""length"":313},""createdDate"":""2026-01-20T23:23:42.895Z"",""description"":""A professional furniture product"",""lastModified"":""2026-03-02T13:18:52.094Z""}","{""region"":""APAC"",""source"":""Manual Entry"",""status"":""Inactive"",""verified"":false,""confidence"":""31.48"",""department"":""Operations"",""dataQuality"":""Low"",""lastChecked"":""2026-03-10T19:42:18.398Z""}",Payment,Payment,Check,Cash,1774629223796
